,,,,,,,,,,,,,,,,,,,,
,Message,Signal,Event trans.,MSB,LSB,Size [bit],[s]igned or [u]nsigned,Resolution,Offset,Range [MIN],Range [MAX],Startup / Default,Unit,Accuracy,Signal Age [ms],Values Table,Property,Value,Note,List of revisions
,STATUS_NTM,NTMWifiConnection,Yes,54,53,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NTM,NTMWifiDevice,Yes,52,51,2,u,1,0,0,3,0,–,–,–,Yes,No Device connected,0,Device connected to Telemetry node,17
,STATUS_NTM,NTMWifiDevice,Yes,52,51,2,u,1,0,0,3,0,–,–,–,Yes,Tablet connected,1,,
,STATUS_NTM,NTMWifiDevice,Yes,52,51,2,u,1,0,0,3,0,–,–,–,Yes,Smartphone connected,2,,
,STATUS_NTM,NTMWifiDevice,Yes,52,51,2,u,1,0,0,3,0,–,–,–,Yes,NIT connected,3,,
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,No Transfer,0,Wifi Transfer management,17
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,Upload Request,1,,
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,Download Request,2,,
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,Upload in Progress,3,,
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,Download in Progress,4,,
,STATUS_NTM,NTMWifiTransfer,Yes,50,48,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,No Info,0,,17
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,Data Saving,1,,
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,Data Saved,2,,
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,USB Failure,3,,
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,USB Full,4,,
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,Functionality not available,5,,29
,STATUS_NTM,NTMInfoForDisplay,Yes,47,45,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,STATUS_NTM,NTMFailSts,Yes,44,44,1,u,1,0,0,1,0,–,–,–,Yes,Fail not Present,0,,17
,STATUS_NTM,NTMFailSts,Yes,44,44,1,u,1,0,0,1,0,–,–,–,Yes,Fail Present,1,,
,STATUS_NTM,USBDeviceSts,Yes,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Device not connected,0,USB Device status,17
,STATUS_NTM,USBDeviceSts,Yes,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Device connected,1,,
,STATUS_NTM,USBDeviceSts,Yes,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Device full,2,,
,STATUS_NTM,USBDeviceSts,Yes,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Device failure,3,,
,STATUS_NTM,RecButtonSts,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Not_pressed,0,Record Button Status,17
,STATUS_NTM,RecButtonSts,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Pressed,1,,
,STATUS_NTM,RecButtonSts,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Fail_present,2,,
,STATUS_NTM,RecButtonSts,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NTM,RecButtonLedSts,Yes,39,38,2,u,1,0,0,3,0,–,–,–,Yes,OFF,0,Record Button Led Status,17
,STATUS_NTM,RecButtonLedSts,Yes,39,38,2,u,1,0,0,3,0,–,–,–,Yes,ON,1,,
,STATUS_NTM,RecButtonLedSts,Yes,39,38,2,u,1,0,0,3,0,–,–,–,Yes,Fail_present,2,,
,STATUS_NTM,RecButtonLedSts,Yes,39,38,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NTM,LVDSACKSts,Yes,37,36,2,u,1,0,0,3,0,–,–,–,Yes,Not acknowledged,0,NTM has managed the request from NIT,17
,STATUS_NTM,LVDSACKSts,Yes,37,36,2,u,1,0,0,3,0,–,–,–,Yes,Acknowledged,1,,
,STATUS_NTM,LVDSACKSts,Yes,37,36,2,u,1,0,0,3,0,–,–,–,Yes,Ack Refused,2,,
,STATUS_NTM,LVDSACKSts,Yes,37,36,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NTM,PowerModeSts,No,35,34,2,u,1,0,0,3,–,–,–,–,Yes,Standard Power,0,,19
,STATUS_NTM,PowerModeSts,No,35,34,2,u,1,0,0,3,–,–,–,–,Yes,Logistic Mode ON,1,,19
,STATUS_NTM,PowerModeSts,No,35,34,2,u,1,0,0,3,–,–,–,–,Yes,Not used,2 ÷ 3,,19
,STATUS_NTM,NTMActiveSourceDisplay,Yes,33,33,1,u,1,0,0,1,0,–,–,–,Yes,NQS,0,,40
,STATUS_NTM,NTMActiveSourceDisplay,Yes,33,33,1,u,1,0,0,1,0,–,–,–,Yes,NTM,1,,40
,STATUS_NTM,Not used,No,32,0,33,-,-,-,-,-,-,–,–,–,No,-,-,,17
,STATUS_NAB,AirBagFailSts,Yes,63,62,2,u,1,0,0,3,2,–,–,–,Yes,"Fail not present, lamp off",0,,
,STATUS_NAB,AirBagFailSts,Yes,63,62,2,u,1,0,0,3,2,–,–,–,Yes,"Fail not present, lamp flashing",1,,
,STATUS_NAB,AirBagFailSts,Yes,63,62,2,u,1,0,0,3,2,–,–,–,Yes,"Fail present, lamp on",2,,
,STATUS_NAB,AirBagFailSts,Yes,63,62,2,u,1,0,0,3,2,–,–,–,Yes,Not used,3,,
,STATUS_NAB,PsngrBagSts,Yes,61,60,2,u,1,0,0,3,2,–,–,–,Yes,"Passenger Bag Active, lamp off",0,,
,STATUS_NAB,PsngrBagSts,Yes,61,60,2,u,1,0,0,3,2,–,–,–,Yes,"Passenger Bag Active, lamp flashing",1,,
,STATUS_NAB,PsngrBagSts,Yes,61,60,2,u,1,0,0,3,2,–,–,–,Yes,"Passenger Bag Not Active, lamp on",2,,
,STATUS_NAB,PsngrBagSts,Yes,61,60,2,u,1,0,0,3,2,–,–,–,Yes,Not used,3,,
,STATUS_NAB,RearSideBagsSts,Yes,59,58,2,u,1,0,0,3,2,–,–,–,Yes,"Rear Side Bag Active, lamp off",0,,
,STATUS_NAB,RearSideBagsSts,Yes,59,58,2,u,1,0,0,3,2,–,–,–,Yes,"Rear Side Bag Active, lamp flashing",1,,
,STATUS_NAB,RearSideBagsSts,Yes,59,58,2,u,1,0,0,3,2,–,–,–,Yes,"Rear Side Bag Not Active, lamp on",2,,
,STATUS_NAB,RearSideBagsSts,Yes,59,58,2,u,1,0,0,3,2,–,–,–,Yes,"Rear Side Bag Not Present, lamp off",3,,
,STATUS_NAB,Not used,No,57,56,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 0 – First row, Driver seat",1,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 1 – First row, Central seat",2,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 2 – First row, Psngr seat",4,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 3 – Second row, Driver seat",8,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 4 – Second row, Central seat",16,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 5 – Second row, Psngr seat",32,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 6 – Third row, Driver seat",64,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 7 – Third row, Psngr seat",128,,
,STATUS_NAB,SeatBeltRemainderConfigurationSts,No,55,48,8,u,1,0,0,255,–,–,–,–,Yes,combination of values,other values,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 0 – First row, Driver seat",1,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 1 – First row, Central seat",2,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 2 – First row, Psngr seat",4,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 3 – Second row, Driver seat",8,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 4 – Second row, Central seat",16,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 5 – Second row, Psngr seat",32,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 6 – Third row, Driver seat",64,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,"Bit 7 – Third row, Psngr seat",128,,
,STATUS_NAB,SeatBeltRemainderSts,Yes,47,40,8,u,1,0,0,255,–,–,–,–,Yes,combination of values,other values,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,No crash,0,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Front Pretensioner,1,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Front First Level,2,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Front Second Level,4,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Right Hand Side,8,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Left Hand Side,16,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Rear,32,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Rollover,64,,
,STATUS_NAB,CrashOutputSts,Yes,39,32,8,u,1,0,0,255,0,–,–,–,Yes,Pedestrian,128,,
,STATUS_NAB,AirBagWarningLampSts,Yes,31,31,1,u,1,0,0,1,0,–,–,–,Yes,Lamp OK,0,,
,STATUS_NAB,AirBagWarningLampSts,Yes,31,31,1,u,1,0,0,1,0,–,–,–,Yes,Lamp in Fail,1,,
,STATUS_NAB,CrashOutputFailSts,Yes,30,30,1,u,1,0,0,1,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NAB,CrashOutputFailSts,Yes,30,30,1,u,1,0,0,1,0,–,–,–,Yes,Fail Present,1,,
,STATUS_NAB,Not used,No,29,0,30,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_B-NCD,Reserved,No,63,56,8,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_B-NCD,NCDFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Lamps Off – Fail not present,0,,
,STATUS_B-NCD,NCDFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Amber Lamp On – Fail present,1,,
,STATUS_B-NCD,NCDFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Amber Lamp On – Fail present,2,,
,STATUS_B-NCD,NCDFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Red Lamp On – Fail present,3,,
,STATUS_B-NCD,DIFF_BuzzReqSts,No,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Buzzer Off,0,,
,STATUS_B-NCD,DIFF_BuzzReqSts,No,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Buzzer On,1,,
,STATUS_B-NCD,Not used,No,52,48,5,–,–,–,–,–,–,–,–,–,No,–,–,,
,NPG_VPS,VPSRandomCode,No,63,48,16,u,1,0,0,65535,–,–,–,–,No,see [3],–,,
,NPG_VPS,VPSCheckCode,No,47,40,8,u,1,0,0,255,–,–,–,–,No,see [3],–,,
,NPG_VPS,VPSChildSecReqCntrl,Yes,39,39,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,VPSChildSecReqCntrl,Yes,39,39,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSSimpleDoorLockCntrl,Yes,38,38,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,VPSSimpleDoorLockCntrl,Yes,38,38,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSSimpleDoorUnLockCntrl,Yes,37,37,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,VPSSimpleDoorUnLockCntrl,Yes,37,37,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSCentralDoorLockCntrl,Yes,36,36,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,VPSCentralDoorLockCntrl,Yes,36,36,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSCentralDoorUnlockCntrl,Yes,35,35,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,VPSCentralDoorUnlockCntrl,Yes,35,35,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSPECIDExtReqCntrl,Yes,34,34,1,u,1,0,0,1,0,–,–,–,Yes,Not active,0,,
,NPG_VPS,VPSPECIDExtReqCntrl,Yes,34,34,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NPG_VPS,Not used,No,33,32,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Close direction turned once,128,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Close direction turned twice,64,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Close direction turned continous,32,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Close direction released,16,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Open direction turned once,8,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Open direction turned twice,4,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Open direction turned continous,2,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Open direction released,1,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Key Switch not turned,0,,
,NPG_VPS,VPSDriverDoorKeySwitchCntrl,Yes,31,24,8,u,1,0,0,255,0,–,–,–,Yes,Not used,other values,,
,STATUS_NBC_2,CDO_Buzzer,Yes,63,63,1,u,1,0,0,1,0,–,–,–,Yes,OFF,0,,
,STATUS_NBC_2,CDO_Buzzer,Yes,63,63,1,u,1,0,0,1,0,–,–,–,Yes,ON,1,,
,STATUS_NBC_2,Not used,Yes,62,62,1,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,SportSwitchSts,Yes,61,61,1,u,1,0,0,1,0,–,–,–,Yes,OFF,0,,
,STATUS_NBC_2,SportSwitchSts,Yes,61,61,1,u,1,0,0,1,0,–,–,–,Yes,ON,1,,
,STATUS_NBC_2,BrakeSwitchSts,Yes,60,60,1,u,1,0,0,1,0,–,–,–,Yes,Brake Pedal Not Pressed - switch open,0,,
,STATUS_NBC_2,BrakeSwitchSts,Yes,60,60,1,u,1,0,0,1,0,–,–,–,Yes,Brake Pedal Pressed - switch closed,1,,
,STATUS_NBC_2,BatteryLampSts,No,59,58,2,u,1,0,0,3,–,–,–,–,Yes,OFF,0,,
,STATUS_NBC_2,BatteryLampSts,No,59,58,2,u,1,0,0,3,–,–,–,–,Yes,ON Fixed,1,,
,STATUS_NBC_2,BatteryLampSts,No,59,58,2,u,1,0,0,3,–,–,–,–,Yes,ON Flashing,2,,
,STATUS_NBC_2,BatteryLampSts,No,59,58,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,STATUS_NBC_2,Not used,No,57,57,1,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,ExternalLightSensorSts,No,56,56,1,u,1,0,0,1,0,–,–,–,Yes,Not Active,0,,
,STATUS_NBC_2,ExternalLightSensorSts,No,56,56,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,STATUS_NBC_2,DoorLockCntrl,Yes,55,55,1,u,1,0,0,1,0,–,–,–,Yes,No action,0,,
,STATUS_NBC_2,DoorLockCntrl,Yes,55,55,1,u,1,0,0,1,0,–,–,–,Yes,Lock,1,,
,STATUS_NBC_2,Not used,Yes,54,52,–,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,TyrePressureSysProgrammedSts,Yes,51,51,1,u,1,0,0,1,0,–,–,–,Yes,System Programmed,0,,
,STATUS_NBC_2,TyrePressureSysProgrammedSts,Yes,51,51,1,u,1,0,0,1,0,–,–,–,Yes,System Not Programmed,1,,
,STATUS_NBC_2,Night&DaySensorFailSts,Yes,50,50,1,u,1,0,0,1,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,Night&DaySensorFailSts,Yes,50,50,1,u,1,0,0,1,0,–,–,–,Yes,Fail Present,1,,
,STATUS_NBC_2,Not used,Yes,49,49,1,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,TyrePressureSystemFailSts,Yes,48,48,1,u,1,0,0,1,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,TyrePressureSystemFailSts,Yes,48,48,1,u,1,0,0,1,0,–,–,–,Yes,Fail Present,1,,
,STATUS_NBC_2,LHFTyrePressureSts,No,47,46,2,u,1,0,0,3,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,LHFTyrePressureSts,No,47,46,2,u,1,0,0,3,0,–,–,–,Yes,Low Pressure,1,,
,STATUS_NBC_2,LHFTyrePressureSts,No,47,46,2,u,1,0,0,3,0,–,–,–,Yes,Flat Tyre,2,,
,STATUS_NBC_2,LHFTyrePressureSts,No,47,46,2,u,1,0,0,3,0,–,–,–,Yes,High Temperature,3,,
,STATUS_NBC_2,RHFTyrePressureSts,No,45,44,2,u,1,0,0,3,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,RHFTyrePressureSts,No,45,44,2,u,1,0,0,3,0,–,–,–,Yes,Low Pressure,1,,
,STATUS_NBC_2,RHFTyrePressureSts,No,45,44,2,u,1,0,0,3,0,–,–,–,Yes,Flat Tyre,2,,
,STATUS_NBC_2,RHFTyrePressureSts,No,45,44,2,u,1,0,0,3,0,–,–,–,Yes,High Temperature,3,,
,STATUS_NBC_2,LHRTyrePressureSts,No,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,LHRTyrePressureSts,No,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Low Pressure,1,,
,STATUS_NBC_2,LHRTyrePressureSts,No,43,42,2,u,1,0,0,3,0,–,–,–,Yes,Flat Tyre,2,,
,STATUS_NBC_2,LHRTyrePressureSts,No,43,42,2,u,1,0,0,3,0,–,–,–,Yes,High Temperature,3,,
,STATUS_NBC_2,RHRTyrePressureSts,No,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Fail Not Present,0,,
,STATUS_NBC_2,RHRTyrePressureSts,No,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Low Pressure,1,,
,STATUS_NBC_2,RHRTyrePressureSts,No,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Flat Tyre,2,,
,STATUS_NBC_2,RHRTyrePressureSts,No,41,40,2,u,1,0,0,3,0,–,–,–,Yes,High Temperature,3,,
,STATUS_NBC_2,ExternalTemperature,No,39,32,8,u,"0,5",-40,"-39,5","87,5",-40,°C,"0,5 °C (-10 °C / +20°C)",50,Yes,FaultValue,-40,"Used only in 169 
Startup / Default value = -40°C. This value is not the real extenal temperature processed: it means means no valid data available",
,STATUS_NBC_2,ExternalTemperatureFailSts,No,31,31,1,u,1,0,0,1,0,–,–,–,Yes,Fail Not Present,0,Used only in F142CHP ,
,STATUS_NBC_2,ExternalTemperatureFailSts,No,31,31,1,u,1,0,0,1,0,–,–,–,Yes,Fail Present,1,,
,STATUS_NBC_2,Not used,No,30,24,7,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,CountryMarket,No,23,23,1,u,1,0,0,1,programmed value,–,–,–,Yes,Not Programmed or USA / Canada,0,,
,STATUS_NBC_2,CountryMarket,No,23,23,1,u,1,0,0,1,programmed value,–,–,–,Yes,Extra market,1,,
,STATUS_NBC_2,Not used,No,22,21,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,LuggageSeparatorSts,Yes,20,20,1,u,1,0,0,1,0,–,–,–,Yes,Lock,0,,
,STATUS_NBC_2,LuggageSeparatorSts,Yes,20,20,1,u,1,0,0,1,0,–,–,–,Yes,Unlock,1,,
,STATUS_NBC_2,PowerModeSts,No,19,18,2,u,1,0,0,3,–,–,–,–,Yes,Standard Power,0,,
,STATUS_NBC_2,PowerModeSts,No,19,18,2,u,1,0,0,3,–,–,–,–,Yes,Logistic Mode ON,1,,
,STATUS_NBC_2,PowerModeSts,No,19,18,2,u,1,0,0,3,–,–,–,–,Yes,Not used,2 ÷ 3,,
,STATUS_NBC_2,RHatchStsForNCP,Yes,17,17,1,u,1,0,0,1,0,–,–,–,Yes,Closed,0,,
,STATUS_NBC_2,RHatchStsForNCP,Yes,17,17,1,u,1,0,0,1,0,–,–,–,Yes,Open,1,,
,STATUS_NBC_2,ParkingSensor,No,16,16,1,u,1,0,0,1,programmed value,–,–,–,Yes,Absent / Not Programmed,0,,
,STATUS_NBC_2,ParkingSensor,No,16,16,1,u,1,0,0,1,programmed value,–,–,–,Yes,Present,1,,
,STATUS_NBC_2,PowerStrikerSts,Yes,15,14,2,u,1,0,0,3,0,–,–,–,Yes,Extended,0,,
,STATUS_NBC_2,PowerStrikerSts,Yes,15,14,2,u,1,0,0,3,0,–,–,–,Yes,Retracted,1,,
,STATUS_NBC_2,PowerStrikerSts,Yes,15,14,2,u,1,0,0,3,0,–,–,–,Yes,Intermediate,2,,
,STATUS_NBC_2,PowerStrikerSts,Yes,15,14,2,u,1,0,0,3,0,–,–,–,Yes,Error,3,,
,STATUS_NBC_2,Not used,No,13,13,1,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_NBC_2,DeflettoreSts,Yes,12,10,3,u,1,0,0,3,0,–,–,–,Yes,Close,0,,
,STATUS_NBC_2,DeflettoreSts,Yes,12,10,3,u,1,0,0,3,0,–,–,–,Yes,Opening,1,,
,STATUS_NBC_2,DeflettoreSts,Yes,12,10,3,u,1,0,0,3,0,–,–,–,Yes,Open,2,,
,STATUS_NBC_2,DeflettoreSts,Yes,12,10,3,u,1,0,0,3,0,–,–,–,Yes,Closing,3,,
,STATUS_NBC_2,DeflettoreSts,Yes,12,10,3,u,1,0,0,3,0,–,–,–,Yes,Reserved,4 ÷ 7,,
,STATUS_NBC_2,DeflettoreFailSts,Yes,9,9,1,u,1,0,0,1,0,–,–,–,Yes,Fail not present,0,,
,STATUS_NBC_2,DeflettoreFailSts,Yes,9,9,1,u,1,0,0,1,0,–,–,–,Yes,Fail present,1,,
,STATUS_NBC_2,StopStartActivationSts,Yes,8,8,1,u,1,0,0,1,0,–,–,–,Yes,Stop&Start OFF,0,It indicates to NQS the status of S&S Button/Led,
,STATUS_NBC_2,StopStartActivationSts,Yes,8,8,1,u,1,0,0,1,0,–,–,–,Yes,Stop&Start ON,1,,
,STATUS_NBC_2,PLGCommand,Yes,7,6,2,u,1,0,0,3,0,–,–,–,Yes,OPENCommandNotPresent,0,,13
,STATUS_NBC_2,PLGCommand,Yes,7,6,2,u,1,0,0,3,0,–,–,–,Yes,OPENCommand,1,,13
,STATUS_NBC_2,PLGCommand,Yes,7,6,2,u,1,0,0,3,0,–,–,–,Yes,OPENCtoUpperEndPosition,2,,13
,STATUS_NBC_2,PLGCommand,Yes,7,6,2,u,1,0,0,3,0,–,–,–,Yes,Not Used,3,,13
,STATUS_NBC_2,RHatchStsForPLG,Yes,5,5,1,u,1,0,0,1,0,–,–,–,Yes,Closed,0,It indicates to PLG the status of Trunk_latch microswitch,13
,STATUS_NBC_2,RHatchStsForPLG,Yes,5,5,1,u,1,0,0,1,0,–,–,–,Yes,OPEN,1,,13
,STATUS_NBC_2,Not used,No,4,0,5,–,–,–,–,–,–,–,–,–,No,–,–,,13
,STATUS_NQS,ABSLamp-FailSts,Yes,63,62,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail not present,0,,
,STATUS_NQS,ABSLamp-FailSts,Yes,63,62,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail present,1,,
,STATUS_NQS,ABSLamp-FailSts,Yes,63,62,2,u,1,0,0,3,0,–,–,–,Yes,ON – Fail not present,2,,
,STATUS_NQS,ABSLamp-FailSts,Yes,63,62,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NQS,EBDLamp-FailSts,Yes,61,60,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail not present,0,,
,STATUS_NQS,EBDLamp-FailSts,Yes,61,60,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail present,1,,
,STATUS_NQS,EBDLamp-FailSts,Yes,61,60,2,u,1,0,0,3,0,–,–,–,Yes,ON – Fail not present,2,,
,STATUS_NQS,EBDLamp-FailSts,Yes,61,60,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NQS,TC/ASRLamp_FailSts,Yes,59,58,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail not present,0,,
,STATUS_NQS,TC/ASRLamp_FailSts,Yes,59,58,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail present,1,,
,STATUS_NQS,TC/ASRLamp_FailSts,Yes,59,58,2,u,1,0,0,3,0,–,–,–,Yes,ON – Fail not present,2,,
,STATUS_NQS,TC/ASRLamp_FailSts,Yes,59,58,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_NQS,VDCLamp_FailSts,Yes,57,56,2,u,1,0,0,3,0,–,–,–,Yes,OFF – Fail not present,0,,
